SEG_KM_SUM,BP_SUM,LAST_TO_END,AVG_INTERVAL,MEMBERSHIP_DAYS,AVG_KM_PER_FLIGHT,avg_discount
2.5537717820309034,2.8202654108453276,-0.834084923451276,0.23132394102457465,-0.5238475244914027,7.068612747812377,1.5783066430329713
2.747789234567434,2.6205465776641796,-0.9246560148551567,-1.5392923754591779,1.382840222171053,0.13877658842278268,0.6241318619632028
2.4754462945624747,2.530824538652853,-0.9189953216424142,-1.3470108331441157,2.1417443685558624,0.08937169901048714,1.975769388828398
2.8158098490422487,2.596892506228664,-0.8906918555787015,-1.7992462778022058,2.1075701135167946,-0.20217023230041725,0.3076995280652284
2.1830528464374397,2.5502036916703643,-0.9246560148551567,-1.845457151072304,-0.9162622461469019,-0.7846252936144171,3.834406676396705
2.202776679914719,2.579471132579078,-0.8397456166640186,-1.021834149265765,1.2426079342521208,0.2708481150427555,3.671383766830861
2.529617384187157,2.8083228948795664,-0.39821154607010045,-0.1518679575740717,-0.19742446773893038,6.28591562894086,1.6232820573571725
2.1978915868481455,2.6081684657052953,-0.33028322751718997,-1.1399041386512765,1.5819936394676877,0.1945021914091342,3.6996519410772586
2.7895701311032255,2.603961297136128,-0.9246560148551567,-1.52720424894642,2.0404000260262136,0.1821620584191948,0.3762740251668806
2.3680669644567964,2.572386391028936,-0.8737097759404738,-1.2033924472295732,0.8655127062348242,0.12671460233749185,2.515960425475961
2.8490010938153483,2.5886054022897342,-0.9133346284296716,-1.7526410361833076,1.9720515159480787,-0.095299448805092,0.10805525083616502
2.950363731131334,2.4304103022237453,0.07728668380027293,-0.07613868297574165,-0.19978131291403847,9.250516828287314,-0.2799394516060931
2.4917428132025345,2.6058293876944543,-0.9246560148551567,-1.2916863662272466,2.1205327619798893,0.13543528112994702,1.7574900137418032
2.29278561559588,2.6279925716209283,-0.9303167080678992,-1.2606921189442974,0.00997790767058271,0.2754619954667031,2.946867040948101
2.265365753879876,2.6313621407083225,-0.5453895696014065,-1.473754994244801,-0.09961539297194409,-0.28058067514815926,3.113485989856925
2.5119666533575042,2.7860603737895135,-0.7831386845365932,0.33104699350557054,-0.2457397938286465,7.422389698593237,1.6273122027916183
2.1319729589176517,2.508360283987816,-0.9020132420041865,-1.1888111212183412,0.13253385677620408,-0.15912539751392615,4.069543724641154
2.911725535609444,2.4932939452455867,-0.834084923451276,-1.8445654075235165,0.2103097475547715,-0.13207382980610538,-0.169572704154115
2.1719917260662123,2.6080478881827633,-0.9189953216424142,-1.1878818920981336,0.633363456486676,-0.13276431993540308,3.7312547998456305
2.1973147032701696,2.5465387766019223,-0.9303167080678992,-1.4454268939928387,1.5996699782809984,-0.032593138053210444,3.542432073317048
3.0154861112508513,2.4662108214376173,-0.613317888154317,-0.955777999200008,-0.783100493753294,2.5377966019956273,-0.5570659388302475
2.7430277583356375,2.5293530646578684,-0.9246560148551567,-1.7726654952159158,0.792450505806473,-0.25224310418262696,0.46615261805306224
2.8409558100492665,2.369447592567475,-0.8057814573875633,-0.8758979540615628,2.071039013302619,2.020514092479412,0.06590505061832742
2.2434205356347645,2.611192671548194,-0.8454063098767611,-1.1831450888539539,2.075752703652835,0.0036835472993312574,3.1651810867467884
2.9546964862611578,2.552491698232767,-0.7661566048983656,-0.23921385982144014,1.8777777089437546,8.624442159736011,-0.368525061712814
2.9303819940957725,2.52906506408442,-0.834084923451276,-1.8649977215137716,2.2584082047237133,-0.13083118587885,-0.2863865923717495
2.2044858682539297,2.6135028496059776,-0.9020132420041865,-1.3625797111971683,2.0380431808511057,-0.3138617100572923,3.4117521978874987
2.509877992208144,2.5954567564184363,-0.8793704691532164,-1.786049106754087,0.11839278572555546,-0.48122210940751575,1.5448916832760717
2.7855551620022894,2.560529591104625,-0.9246560148551567,-1.4159101062946609,1.9614457126600922,0.3625014537241712,0.25488298950961624
2.210248780478369,2.607241109324602,-0.8793704691532164,-1.1470153171815778,0.5131643525561628,-0.01568473710309713,3.3511879904315407
2.4558886497012566,2.7500818199194152,-0.8623883895149888,0.011537222597240568,-0.803133677741713,4.872573188233014,1.8163743005563464
2.7470932451658796,2.7233091745311557,-0.8850311623659589,-1.4645354569929168,0.34111465477327124,0.2994200123561584,0.40215602683029444
2.4719930646524273,2.5335965145087105,-0.9189953216424142,-1.5406591634733307,2.190059694645578,-0.2570267737208955,1.717659667286265
2.6435370766601647,2.7262539246950257,-0.6472820474307722,0.27789389479752163,1.180151537111756,7.813939534503932,0.8516043015591789
2.439255754666016,2.5836472739335146,-0.9189953216424142,-1.8536660216109468,2.048648984139092,-0.6190583472068403,1.8886472151468006
2.71794979590533,2.61169571660631,-0.760495911685623,-1.36190860241676,1.8353544957918086,0.4468909251204336,0.5146639040649802
